"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2011","4118","","","AAAD","AAAD-A","277","32760","IMGS BLACKS FILMS: 1903-1950'S","Smith,April Faye","  21","  27","3.748","2.909","4.5","76.2","23.8","0.0","0.0","6","   2","  11","   3","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   1","   5","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","297","29785","POPULAR MUSIC OF BLACK AMERICA","Maultsby,Portia K.","  19","  30","2.511","2.716","0.0","15.8","42.1","26.3","10.5","12","   0","   1","   2","   3","   3","   2","   1","   3","   1","   0","   2","   0","   1","   1","   7","   3","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","355"," 6952","AFRICAN-AMERICAN HISTORY I","Assensoh,Akwasi B.","  49","  53","3.163","2.892","2.0","10.2","89.8","0.0","0.0","4","   0","   1","   4","  14","  30","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","379"," 6953","EARLY BLACK AMERICAN WRITING","McElroy,Frederick L.","  30","  36","3.453","3.147","6.3","46.7","50.0","3.3","0.0","6","   0","   5","   9","  10","   5","   0","   1","   0","   0","   0","   0","   0","   0","   2","   4","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","387","33691","BLACK MIGRATION","Stanfield,John H.","  27","  51","2.193","2.511","0.0","22.2","33.3","14.8","7.4","30","   2","   0","   4","   2","   4","   3","   0","   3","   1","   0","   2","   0","   6","   3","  21","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","393","13442","HISTORY OF JAZZ","Baker,David N.","  33","  34","2.921","2.746","3.0","30.3","42.4","21.2","3.0","2","   6","   3","   1","   2","   9","   3","   2","   3","   2","   0","   1","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","405","11889","CIV RHTS/BLACK POW MVMNT 54-74","Williams,Vernon","  19","  23","3.384","2.788","14.3","52.6","31.6","15.8","0.0","4","   2","   7","   1","   4","   2","   0","   0","   1","   2","   0","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","408","29786","RACE, GENDER AND CLASS","Bailey,Marlon M","  20","  28","2.105","2.675","8.3","15.0","25.0","30.0","20.0","10","   0","   0","   3","   2","   0","   3","   1","   4","   1","   2","   1","   1","   2","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","493"," 6955","SR SEM IN AFRICAN AMER STUDIES","McElroy,Frederick L.","  11","  11","3.491","2.953","90.9","54.5","45.5","0.0","0.0","0","   0","   2","   4","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","495"," 6956","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","495"," 6957","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","495"," 6964","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","500"," 6967","INTR AFRC AM&AFRC DIASP PART I","Williams,Vernon","   4","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","579","10343","EARLY BLACK AMERICAN WRITING","McElroy,Frederick L.","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","605","11890","RACE AND GLOBAL CITY, PART I","Seigel,Micol","   9","   9","3.822","3.821","55.6","88.9","11.1","0.0","0.0","0","   0","   5","   3","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","669"," 6968","INDEP PROJ BLACK SOCIAL ISSUES","Grim,Valerie","   1","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","689"," 6970","INDEP. PROG. IN BLK LITERATURE","Grim,Valerie","   2","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","690","31243","CORE RDGS IN AFRO-AMER STUDIES","Grim,Valerie","   5","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","697","29788","SPECIAL TOPICS IN AAADS","Burnim,Mellonee Victoria","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","697","32219","SPECIAL TOPICS IN AAADS","Myers,Amrita","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","799","32164","STUDY&RESEARCH ABROAD IN AAADS","Grim,Valerie","   1","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAAD","AAAD-A","899","31244","PHD DISSERTATION RESEARCH","Grim,Valerie","   0","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","500","29377","TOPICS IN ARTS ADMINISTRATION","Shang,Jen","  30","  31","3.967","3.799","77.4","96.7","3.3","0.0","0.0","1","  28","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","500","32308","TOPICS IN ARTS ADMINISTRATION","McClelland,Danielle Rae","  12","  12","3.733","3.694","91.7","83.3","16.7","0.0","0.0","0","   2","   4","   4","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","500"," 8440","TOPICS IN ARTS ADMINISTRATION","Hunt,Christopher","   5","   5","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","511"," 6438","PERFORMING ARTS CENTER MGMT","Booher,Douglas D","  31","  32","3.932","3.792","84.4","100.0","0.0","0.0","0.0","1","   2","  22","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","525"," 9965","MUSEUM MANAGEMENT","Kirk,Judith A","  26","  28","3.692","3.753","100.0","80.8","19.2","0.0","0.0","2","   2","   7","  12","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","535"," 6437","ARTS ADMIN & CULTURAL SECTOR","Rushton,Michael","  30","  31","3.577","3.766","83.9","60.0","36.7","3.3","0.0","1","   5","   9","   4","   6","   3","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","550"," 1002","PRACTICUM IN ARTS ADMIN","Rushton,Michael","   0","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","559","10168","PUBLIC POLICY AND THE ARTS","Rushton,Michael","  15","  15","3.713","3.820","46.7","73.3","26.7","0.0","0.0","0","   1","   5","   5","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","650"," 1003","SEMINAR IN ARTS ADMINISTRATION","Hunt,Christopher","  27","  27","3.885","3.689","96.3","96.3","3.7","0.0","0.0","0","  18","   2","   6","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AADM","AADM-Y","750"," 1006","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AAST","AAST-A","101","13931","INTR TO ASIAN AMERICAN STUDIES","Dean,Debra Kang","  22","  35","3.714","2.976","0.0","72.7","27.3","0.0","0.0","13","   0","  12","   4","   4","   1","   1","   0","   0","   0","   0","   0","   0","   0","   2","   9","   0","   0","   1","   0","   0","   0","   1","   0","01-20-2012",
"Fall 2011","4118","","","ABEH","ABEH-A","495"," 7488","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","ABEH","ABEH-A","501"," 6723","SEM INTEG STDY OF ANM BEH","Ketterson,Ellen D.","   9","  10","4.000","3.547","0.0","100.0","0.0","0.0","0.0","1","   3","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","ABEH","ABEH-A","502","33351","RSCH/PROF ETH IN BIO-BEH SCI","Ketterson,Ellen D.","   0","  10","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","101"," 1007","INTRO TO THE AIR FORCE TODAY","Chentnik,Jerry","  15","  20","3.533","2.984","0.0","73.3","20.0","0.0","0.0","6","   7","   2","   2","   2","   1","   0","   0","   0","   0","   0","   0","   0","   1","   3","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","101"," 1008","INTRO TO THE AIR FORCE TODAY","Chentnik,Jerry","   9","  13","3.567","2.766","0.0","66.7","33.3","0.0","0.0","4","   4","   1","   1","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","201"," 1011","EVOLUTION USAF AIR & SPACE PWR","Turner,Jason M.","  12","  15","3.642","3.079","0.0","66.7","33.3","0.0","0.0","3","   8","   0","   0","   1","   1","   2","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","201"," 1012","EVOLUTION USAF AIR & SPACE PWR","Turner,Jason M.","   9","   9","3.711","2.951","0.0","88.9","0.0","11.1","0.0","0","   4","   2","   2","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","301"," 1015","AIR FORCE LEADERSHIP STUDIES","Chentnik,Jerry","  13","  14","3.931","3.354","0.0","100.0","0.0","0.0","0.0","1","   5","   5","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AERO","AERO-A","401"," 1018","NATL SEC AFFRS/PREP ACTV DUTY","Turner,Jason M.","  15","  15","3.807","3.221","0.0","86.7","13.3","0.0","0.0","0","   7","   4","   2","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-A","500","11848","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","   1","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-A","651"," 8371","IND RESEARCH/DIRECTED READINGS","Grosz-Ngate',Maria","   2","   7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-A","731"," 8372","SEMINAR ON CONTEMPORARY AFRICA","Vinson,Stephen","   3","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","100","11847","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","  79","  89","3.819","2.964","0.0","97.5","0.0","0.0","0.0","12","  18","  38","  21","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   1","   9","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","100","31412","TOPICS IN AFRI SOCIETY&CULTURE","Lekoba,Sindisiwe Sindy Lorraine","  38","  45","3.603","2.755","0.0","65.8","34.2","0.0","0.0","7","   1","  12","  12","   6","   6","   1","   0","   0","   0","   0","   0","   0","   0","   1","   4","   2","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","100","32376","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","  30","  42","3.713","2.734","0.0","63.3","36.7","0.0","0.0","12","   0","  18","   1","   9","   2","   0","   0","   0","   0","   0","   0","   0","   0","   3","   8","   1","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","202","13427","OCCULTISM IN AFRICA","Adu-Amankwah,David","  63","  83","3.424","2.936","0.0","54.0","38.1","6.3","0.0","21","   0","  18","  16","  14","  10","   0","   1","   3","   0","   0","   0","   0","   1","   5","  10","   5","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","232"," 9657","CONTEMPORARY AFRICA","Essien,Hannah","  24","  29","3.725","3.106","0.0","75.0","25.0","0.0","0.0","5","   0","  13","   5","   3","   3","   0","   0","   0","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AFRI","AFRI-L","401","13889","READINGS&RSRCH:AFRICAN STUDIES","Grosz-Ngate',Maria","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","168"," 1022","INTERIOR DESIGN STUDIO 1","Newman,Marleen","  37","  51","3.527","2.799","31.0","62.2","32.4","5.4","0.0","14","   1","   9","  13","   8","   4","   0","   0","   2","   0","   0","   0","   0","   0","   5","   9","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","191","10475","DESIGN STUDIES:FORM & FUNCTION","Mitchell,C. Thomas","  28","  35","3.204","3.056","33.3","39.3","50.0","7.1","0.0","8","   1","   4","   6","   4","   9","   1","   2","   0","   0","   0","   0","   0","   1","   2","   5","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","264"," 9674","DIGITAL ARCHITECTURAL DRAWING","Young,Barbara Lynne","  32","  35","3.044","3.023","71.4","37.5","37.5","18.8","6.3","3","   2","   7","   3","   2","   6","   4","   3","   2","   1","   1","   1","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","268"," 8688","ARCH THEORIES AND CONCEPTS","Mitchell,C. Thomas","  31","  34","2.716","3.031","73.5","16.1","45.2","38.7","0.0","3","   0","   1","   4","   4","   7","   3","   1","   7","   4","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","271"," 1030","INTERIOR DESIGN STUDIO 2","Newman,Marleen","  31","  34","3.381","3.031","73.5","41.9","58.1","0.0","0.0","3","   0","   3","  10","   9","   6","   3","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","335"," 1035","LIGHTING INTERIOR SPACES 1","Shakespeare,Marie D","  25","  25","3.200","3.297","92.0","32.0","56.0","12.0","0.0","0","   0","   5","   3","   5","   8","   1","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","365"," 9923","ARCH, INT & FURN DSGN STUDIES","Newman,Marleen","  22","  24","3.432","3.281","90.9","59.1","31.8","9.1","0.0","2","   1","   7","   5","   3","   1","   3","   1","   0","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","373"," 1036","INTERIOR DESIGN STUDIO 4","Loalbo,Michael John","  24","  25","3.258","3.297","92.0","25.0","70.8","4.2","0.0","1","   0","   0","   6","  12","   4","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","394"," 1037","ADV DIGITAL ARCHITECTRL DRAWNG","Young,Barbara Lynne","  22","  24","3.668","3.328","91.7","68.2","31.8","0.0","0.0","2","   1","   8","   6","   5","   2","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","469"," 1041","PROF PRACTICES-INTERIOR DESIGN","Loalbo,Michael John","  30","  30","3.357","3.292","96.7","60.0","26.7","13.3","0.0","0","   0","   3","  15","   4","   4","   0","   2","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-D","475"," 1042","INTERIOR DESIGN STUDIO 6","Young,Barbara Lynne","  30","  30","3.167","3.292","96.7","30.0","56.7","13.3","0.0","0","   0","   4","   5","   7","   7","   3","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-F","202","28527","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  28","  32","3.614","2.922","83.3","82.1","7.1","7.1","3.6","4","  11","   7","   5","   0","   1","   1","   0","   1","   1","   1","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
"Fall 2011","4118","","","AMID","AMID-F","202","28528","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  20","  21","3.675","2.609","60.0","80.0","15.0","5.0","0.0","1","   7","   6","   3","   1","   0","   2","   0","   0","   1","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","01-20-2012",
