"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","297","34825","POPULAR MUSIC OF BLACK AMERICA","Maultsby,Portia K.","   9","  20","2.067","2.258","0.0","11.1","22.2","33.3","22.2","12","   0","   1","   0","   0","   2","   0","   1","   2","   0","   1","   1","   0","   1","   3","   7","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","299","36373","SPEC TPC ARTS&HUMANITIES AAADS","Horsley,Marsha Nicole","  21","  27","3.257","2.628","0.0","57.1","23.8","14.3","0.0","7","   3","   5","   4","   3","   1","   1","   1","   1","   1","   0","   0","   0","   1","   2","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","356","20174","AFRICAN-AMERICAN HISTORY II","Williams,Vernon","  52","  55","3.365","2.949","7.5","48.1","40.4","11.5","0.0","3","   0","  19","   6","  10","   7","   4","   1","   4","   1","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","380","23344","CONTEMP BLACK AMER WRITING","Muyumba,Walton","  17","  25","2.841","2.928","9.5","47.1","23.5","11.8","17.6","8","   0","   2","   6","   1","   0","   3","   0","   1","   1","   0","   3","   0","   0","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","395","27599","CONTEMPORARY JAZZ & SOUL MUSIC","Baker,David N.","  34","  39","3.659","2.999","5.7","76.5","14.7","8.8","0.0","5","  20","   5","   1","   3","   0","   2","   0","   1","   2","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","399","23035","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","  23","  41","3.461","3.051","4.0","65.2","13.0","21.7","0.0","18","   9","   5","   1","   2","   1","   0","   2","   2","   1","   0","   0","   0","   0","   1","  16","   0","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","400","29211","TOPICS IN AFRICAN AMER STUDIES","Wolfskill,Phoebe","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","400","29212","TOPICS IN AFRICAN AMER STUDIES","Wolfskill,Phoebe","   2","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","430","29213","THE CINEMA OF AFRICANA WOMEN","McCluskey,Audrey T.","  24","  32","2.588","2.635","0.0","12.5","54.2","20.8","8.3","9","   0","   2","   1","   1","   6","   6","   3","   2","   0","   0","   2","   0","   1","   2","   6","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","479","34418","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","  20","  25","3.525","2.814","0.0","60.0","40.0","0.0","0.0","5","   0","   3","   9","   5","   2","   1","   0","   0","   0","   0","   0","   0","   0","   2","   2","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","481","22557","RACISM AND THE LAW","Motley,Frank","  21","  27","3.462","3.110","4.2","47.6","52.4","0.0","0.0","6","   4","   3","   3","   2","   9","   0","   0","   0","   0","   0","   0","   0","   0","   2","   3","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","495","20159","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","495","20160","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","495","20163","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","502","33779","SEM ON WRIGHT/BALDWIN/ELLISON","Muyumba,Walton","   5","   6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","556","29214","RACE&CULTURE-AFRICAN DIASPORA","McCluskey,Audrey T.","   4","   6","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","590","34192","SPECIAL TOPICS AFRO-AMER STDS","Grim,Valerie","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","599","30279","MA THESIS RESEARCH","Grim,Valerie","   0","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","606","26371","RACE AND GLOBAL CITY, PART II","Grim,Valerie","   4","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","692","29976","WR & LIT IN AFRC AM&AFRC DIASP","Julien,Eileen","   2","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","694","29216","THE ARTS IN AFRC AM&AFRC DIASP","Wolfskill,Phoebe","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","697","34590","SPECIAL TOPICS IN AAADS","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","697","36152","SPECIAL TOPICS IN AAADS","Grim,Valerie","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","698","20172","FIELD STUDY SEMINAR","Grim,Valerie","   0","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","899","28251","PHD DISSERTATION RESEARCH","Grim,Valerie","   0","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","412","23916","OPERA MANAGEMENT","Hunt,Christopher","   8","  12","3.000","3.447","33.3","37.5","25.0","37.5","0.0","4","   2","   1","   0","   1","   1","   0","   0","   2","   1","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","500","24252","TOPICS IN ARTS ADMINISTRATION","Payne,Christopher J","  18","  20","3.544","3.744","78.9","61.1","38.9","0.0","0.0","2","   0","   3","   8","   4","   3","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","505","22523","PROGRAMMNG THE PERFORMING ARTS","Hunt,Christopher","   8","  10","2.925","3.737","25.0","37.5","25.0","37.5","0.0","2","   2","   0","   1","   0","   1","   1","   1","   1","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","515","29231","FINANCIAL MANAGEMENT FOR ARTS","McCaster,Antonette L","  30","  33","3.923","3.777","77.4","93.3","6.7","0.0","0.0","3","  20","   5","   3","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   1","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","530","21516","AUDIENCE DEV & MRKTG THE ARTS","Lyons,Al L","  34","  35","3.821","3.754","74.3","88.2","11.8","0.0","0.0","1","   1","  22","   7","   1","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","550","14843","PRACTICUM IN ARTS ADMIN","Rushton,Michael","   0","   8","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","690","14844","INDPT STUDY IN ARTS ADMIN","Rushton,Michael","   2","   2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","750","14845","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","   5","   7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","101","29232","INTR TO ASIAN AMERICAN STUDIES","Nguyen,Jason Robert","  24","  36","3.371","2.803","0.0","58.3","29.2","12.5","0.0","12","   0","  10","   4","   1","   2","   4","   0","   3","   0","   0","   0","   0","   0","   4","   6","   1","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","200","27665","ASIAN AMERICAN LITERATURE","Inouye,Karen M","   2","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","200","31762","ASIAN AMERICAN LITERATURE","Inouye,Karen M","   2","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","320","32480","ADV TOPICS IN ASIAN AMER LIT","Cruz,Denise","   6","   9","3.517","3.177","0.0","66.7","33.3","0.0","0.0","3","   0","   1","   3","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","ABEH","ABEH-A","495","20600","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","   0","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","ABEH","ABEH-A","501","14846","SEM INTEG STDY OF ANM BEH","Hurley,Laura M.","   7","   7","3.957","3.891","0.0","100.0","0.0","0.0","0.0","0","   0","   6","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AERO","AERO-A","100","28985","INTRO TO AEROSPACE STUDIES","Ferguson,James S.","  50","  71","3.114","2.450","0.0","54.0","20.0","12.0","12.0","22","  19","   3","   5","   5","   3","   2","   4","   2","   0","   1","   1","   4","   1","   4","  17","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","102","14847","THE AIR FORCE TODAY II","Ferguson,James S.","  10","  12","3.640","2.929","0.0","80.0","10.0","10.0","0.0","2","   3","   2","   3","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","102","14848","THE AIR FORCE TODAY II","Ferguson,James S.","   7","   7","3.714","3.056","0.0","71.4","28.6","0.0","0.0","0","   1","   3","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","202","14851","THE DEV OF AIR POWER II","Turner,Jason M.","  14","  14","3.864","3.204","0.0","92.9","7.1","0.0","0.0","0","   3","   6","   4","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","202","14852","THE DEV OF AIR POWER II","Turner,Jason M.","   2","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","302","14855","AIR FORCE MGMT & LEADERSHIP II","Chentnik,Jerry","  13","  13","4.000","3.337","0.0","100.0","0.0","0.0","0.0","0","  12","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","402","14859","NTL SEC FRC IN CONT AM SOC II","Turner,Jason M.","  14","  14","3.814","3.250","0.0","85.7","14.3","0.0","0.0","0","   5","   4","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","500","26131","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","   1","   1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","650","22117","INTERDISCIPLINARY RESRCH MTHDS","Grosz-Ngate',Maria","   6","   6","3.833","3.724","66.7","83.3","16.7","0.0","0.0","0","   0","   4","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","651","21929","IND RESEARCH/DIRECTED READINGS","Grosz-Ngate',Maria","   1","   7","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","731","22118","SEMINAR ON CONTEMPORARY AFRICA","Buggenhagen,Beth Anne","   8","   8","3.913","3.920","50.0","87.5","12.5","0.0","0.0","0","   4","   3","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","732","23243","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","   2","   3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","100","25526","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","  51","  59","4.000","3.129","0.0","100.0","0.0","0.0","0.0","8","  31","  20","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","100","25744","TOPICS IN AFRI SOCIETY&CULTURE","Lekoba,Sindisiwe Sindy Lorraine","  17","  25","4.000","2.776","0.0","100.0","0.0","0.0","0.0","8","   4","  13","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   5","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","34491","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","  29","  32","3.917","2.795","0.0","89.7","10.3","0.0","0.0","3","   1","  25","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","34492","TOPICS IN AFRI SOCIETY&CULTURE","Essien,Hannah","  21","  37","3.757","2.820","0.0","71.4","28.6","0.0","0.0","16","   1","  13","   1","   4","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","36207","TOPICS IN AFRI SOCIETY&CULTURE","Diouf,Fabienne Ngone","  23","  27","3.430","2.739","0.0","52.2","43.5","0.0","0.0","5","   0","   6","   6","   9","   1","   0","   0","   0","   0","   0","   0","   0","   1","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","202","27424","OCCULTISM IN AFRICA","Adu-Amankwah,David","  43","  60","3.321","2.852","0.0","48.8","41.9","7.0","0.0","18","   0","  14","   7","   5","  11","   2","   0","   3","   0","   0","   0","   0","   1","   3","  13","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","210","36337","POPULAR AKAN ORAL ART FORMS","Adu-Amankwah,David","  42","  51","2.560","2.631","0.0","42.9","21.4","11.9","0.0","19","   0","  12","   6","   4","   3","   2","   0","   4","   1","   0","   0","   0","  10","   3","   5","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","231","26129","AFRICAN CIVILIZATION","Hanson,John Henry","  35","  45","3.320","3.213","0.0","45.7","45.7","8.6","0.0","10","   0","   8","   8","   4","   9","   3","   2","   0","   1","   0","   0","   0","   0","   4","   6","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","400","34817","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","  52","  64","3.948","2.811","0.0","100.0","0.0","0.0","0.0","12","  28","  15","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","401","27166","READINGS&RSRCH:AFRICAN STUDIES","Grosz-Ngate',Maria","   2","   4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-08-2012",
